      2.0   4.10   -113.30178070   -112.93724885   -113.22210132   -113.01692823
      2.0   4.20   -113.29299331   -112.94125180   -113.21147608   -113.02276903
      2.0   4.40   -113.27608916   -112.95075590   -113.19175162   -113.03509344
      2.0   4.60   -113.26063766   -112.97268820   -113.17860830   -113.05471756
      2.0   4.80   -113.24607339   -112.99398288   -113.17060374   -113.06945253
      2.0   5.00   -113.23276883   -113.01350556   -113.16454601   -113.08172838
      2.0   5.20   -113.22069226   -113.03073903   -113.15971809   -113.09171320
      2.0   5.40   -113.20978472   -113.04567140   -113.15578849   -113.09966763
      2.0   5.60   -113.19997137   -113.05847538   -113.15251813   -113.10592862
      2.0   5.80   -113.19117253   -113.06938315   -113.14975740   -113.11079828
      2.0   6.00   -113.18330944   -113.07863523   -113.14739919   -113.11454547
      2.0   7.00   -113.15549474   -113.10716833   -113.13945531   -113.12320777
      2.0   8.00   -113.14113256   -113.11883968   -113.13501932   -113.12495292
      2.0   9.00   -113.13427015   -113.12326391   -113.13235787   -113.12517618
      2.0  10.00   -113.13116888   -113.12468454   -113.13069914   -113.12515428
      2.0  12.00   -113.12893277   -113.12507713   -113.12891788   -113.12509201
      2.0  14.00   -113.12800659   -113.12506714   -113.12800640   -113.12506733
      2.0  16.00   -113.12734024   -113.12505710   -113.12734024   -113.12505710
      2.0  18.00   -113.12703944   -113.12505233   -113.12703944   -113.12505234
      2.0  20.00   -113.12684189   -113.12504996   -113.12684188   -113.12504996

      2.1   1.40   -106.54943076   -106.24827575   -106.51719355   -106.28051296
      2.1   1.60   -109.50874833   -109.17524272   -109.46499724   -109.21899381
      2.1   1.80   -111.27818222   -110.93458436   -111.24378267   -110.96898391
      2.1   2.00   -112.26229405   -111.91343709   -112.23528274   -111.94044839
      2.1   2.10   -112.57299003   -112.22226117   -112.54891711   -112.24633408
      2.1   2.20   -112.80283394   -112.45053218   -112.78102908   -112.47233703
      2.1   2.30   -112.97238613   -112.61872733   -112.95244734   -112.63866612
      2.1   2.40   -113.09688478   -112.74203806   -113.07822954   -112.76069330
      2.1   2.50   -113.18753648   -112.83177238   -113.16823216   -112.85107669
      2.1   2.60   -113.25309823   -112.89624970   -113.23589284   -112.91345510
      2.1   2.70   -113.29950737   -112.94181586   -113.28237240   -112.95895083
      2.1   2.80   -113.33156214   -112.97312274   -113.31413883   -112.99054605
      2.1   2.90   -113.35277757   -112.99368797   -113.33449716   -113.01196838
      2.1   3.00   -113.36580981   -113.00617242   -113.34563647   -113.02634575
      2.1   3.10   -113.37316724   -113.01293437   -113.32589346   -113.06020815
      2.1   3.20   -113.37552893   -113.01497833   -113.32429609   -113.06621116
      2.1   3.30   -113.37444624   -113.01373139   -113.31969318   -113.06848445
      2.1   3.40   -113.37082136   -113.01014266   -113.31258713   -113.06837689
